ant	seed	smoothing	backw	packetNum	packetPerSpec	bandwidth	decimation	clSize1	stdA1	stdD1	meanA1	meanD1	clSize2	stdA2	stdD2	meanA2	meanD2	clSize3	stdA3	stdD3	meanA3	meanD3	clSize4	stdA4	stdD4	meanA4	meanD4	clSize5	stdA5	stdD5	meanA5	meanD5
4	1289	1	0	10	2	40	0	5	0.894	0	76.6	62	5	0	0	-8	48	0					0					0				
4	1289	1	0	10	2	40	1	5	0.894	0	76.6	62	5	0	0	-8	48	0					0					0				
8	1290	1	0	10	1	40	0	10	0	0	-24	44	1	0	0	8	75	0					0					0				
8	1290	1	0	10	1	40	1	10	0	0	-24	44	1	0	0	8	76	0					0					0				
8	1290	1	0	10	2	40	0	5	0	0	-24	44	2	1.414	0.707	12	75.5	0					0					0				
8	1290	1	0	10	2	40	1	5	0	0	-24	44	2	1.414	0.707	12	75.5	0					0					0				
4	1290	1	0	10	1	40	0	14	17.162	14.712	-9.929	52.857	4	4.761	0.577	-74	123.5	0					0					0				
4	1290	1	0	10	1	40	1	14	16.982	14.712	-9.929	52.857	4	5.252	0.5	-75.25	123.75	0					0					0				
4	1290	1	0	10	2	40	0	6	14.868	12.656	-14.333	49.167	2	3.536	0.707	-73.5	123.5	0					0					0				
4	1290	1	0	10	2	40	1	7	18.519	15.625	-9.571	53.143	2	3.536	0	-74.5	124	0					0					0				
8	1291	1	0	10	1	40	0	10	0.316	0.422	-15.9	41.2	0					0					0					0				
8	1291	1	0	10	1	40	1	10	0.316	0.316	-15.9	41.9	0					0					0					0				
8	1291	1	0	10	2	40	0	5	0	0	-16	41	0					0					0					0				
8	1291	1	0	10	2	40	1	5	0.447	0	-15.8	42	0					0					0					0				
4	1291	1	0	10	1	40	0	10	5.06	2.055	24.4	109	10	2.644	0.738	-10.9	39.9	0					0					0				
4	1291	1	0	10	1	40	1	10	4.546	1.713	24	108.4	10	2.163	0.471	-11.3	40	0					0					0				
4	1291	1	0	10	2	40	0	5	3.271	1.517	24.2	109.4	5	1.817	0.707	-10.6	40	0					0					0				
4	1291	1	0	10	2	40	1	5	2.915	1.517	24	108.6	5	1.643	0.447	-11.2	39.8	0					0					0				
8	1292	1	0	10	1	40	0	10	0	0	-58	44	0					0					0					0				
8	1292	1	0	10	1	40	1	10	0	0	-58	44	0					0					0					0				
8	1292	1	0	10	2	40	0	5	0	0	-58	44	0					0					0					0				
8	1292	1	0	10	2	40	1	5	0	0	-58	44	0					0					0					0				
4	1292	1	0	10	1	40	0	10	0.422	0.483	-58.2	43.7	0					0					0					0				
4	1292	1	0	10	1	40	1	10	0.316	0.483	-58.1	43.7	0					0					0					0				
4	1292	1	0	10	2	40	0	5	0.447	0.447	-58.2	43.8	0					0					0					0				
4	1292	1	0	10	2	40	1	5	0.447	0.447	-58.2	43.8	0					0					0					0				
8	1293	1	0	10	1	40	0	20	15.909	4.513	-13.35	49.5	10	5.542	0.972	38.6	75.5	0					0					0				
8	1293	1	0	10	1	40	1	20	15.909	4.477	-13.35	49.6	10	5.542	0.843	38.6	75.4	0					0					0				
8	1293	1	0	10	2	40	0	10	16.576	4.458	-13.1	49.1	5	2.302	0.548	37.6	75.4	0					0					0				
8	1293	1	0	10	2	40	1	10	16.465	4.566	-13	49.2	4	1.5	0.816	36.75	75	0					0					0				
4	1293	1	0	10	1	40	0	10	5.915	0.632	38.1	79.2	10	1.874	0.483	-37.8	52.7	0					0					0				
4	1293	1	0	10	1	40	1	10	5.646	0.738	38.1	79.1	10	1.838	0.568	-37.6	52.9	0					0					0				
4	1293	1	0	10	2	40	0	5	3.082	0	38	80	5	1.483	0.548	-38.2	52.4	0					0					0				
4	1293	1	0	10	2	40	1	5	2.775	0.447	37.8	79.8	5	1.304	0.447	-37.8	52.8	0					0					0				
8	1294	1	0	10	1	40	0	10	0	0	19	44	0					0					0					0				
8	1294	1	0	10	1	40	1	10	0	0	19	44	0					0					0					0				
8	1294	1	0	10	2	40	0	5	0	0	19	44	0					0					0					0				
8	1294	1	0	10	2	40	1	5	0	0	19	44	0					0					0					0				
4	1294	1	0	10	1	40	0	10	0	0	18	44	2	2.828	2.121	-75	68.5	0					0					0				
4	1294	1	0	10	1	40	1	10	0	0	18	44	2	2.121	2.121	-75.5	68.5	0					0					0				
4	1294	1	0	10	2	40	0	5	0	0	18	44	1	0	0	-73	67	0					0					0				
4	1294	1	0	10	2	40	1	5	0	0	18	44	1	0	0	-73	67	0					0					0				
8	1295	1	0	10	1	40	0	10	0.527	0	76.5	53	8	2.774	0.641	60.375	103.875	0					0					0				
8	1295	1	0	10	1	40	1	10	0.527	0	76.5	53	9	2.863	0.667	60.778	103.778	0					0					0				
8	1295	1	0	10	2	40	0	5	0.548	0	76.4	53	4	2.5	0.5	60.25	103.75	0					0					0				
8	1295	1	0	10	2	40	1	5	0.548	0	76.4	53	4	2.5	0.5	60.25	103.75	0					0					0				
4	1295	1	0	10	1	40	0	10	1.37	0.316	76.9	53.1	3	4.933	1	57.333	107	0					0					0				
4	1295	1	0	10	1	40	1	10	1.317	0.316	76.8	53.1	8	3.536	0.641	58.75	107.125	0					0					0				
4	1295	1	0	10	2	40	0	5	1	0	77	53	2	4.243	0	60	107	0					0					0				
4	1295	1	0	10	2	40	1	5	0.837	0	76.8	53	4	2.872	0.5	58.75	107.25	0					0					0				
8	1296	1	0	10	1	40	0	10	0	0.316	-17	44.1	4	1.414	1.258	26	103.25	0					0					0				
8	1296	1	0	10	1	40	1	10	0	0.316	-17	44.1	4	1.708	0.957	26.25	103.75	0					0					0				
8	1296	1	0	10	2	40	0	5	0	0.447	-17	44.2	3	0.577	1.155	26.333	102.667	0					0					0				
8	1296	1	0	10	2	40	1	5	0	0.447	-17	44.2	3	0.577	1.155	26.333	103.667	0					0					0				
4	1296	1	0	10	1	40	0	10	0.422	0.471	-19.2	44	8	3.962	2.416	27.375	100.125	0					0					0				
4	1296	1	0	10	1	40	1	10	0.422	0.471	-19.2	44	8	3.962	2.722	27.375	100.625	0					0					0				
4	1296	1	0	10	2	40	0	5	3.194	2.408	27.2	100.6	5	0.548	0	-19.4	44	0					0					0				
4	1296	1	0	10	2	40	1	5	3.194	2.55	27.2	101	5	0.548	0	-19.4	44	0					0					0				
8	1297	1	0	10	1	40	0	10	1.563	0.527	28	72.5	10	0.516	0.516	-15.4	42.6	0					0					0				
8	1297	1	0	10	1	40	1	10	1.767	0.516	28.3	72.6	10	0.483	0	-15.7	42	0					0					0				
8	1297	1	0	10	2	40	0	5	1	0.548	28	72.4	5	0.548	0.548	-15.4	42.6	0					0					0				
8	1297	1	0	10	2	40	1	5	1	0.548	28	72.4	5	0.447	0	-15.8	42	0					0					0				
4	1297	1	0	10	1	40	0	10	1.449	3.204	42.9	89.6	10	0.316	0	-21.9	42	0					0					0				
4	1297	1	0	10	1	40	1	10	1.716	3.458	42.5	89.2	10	0	0	-22	42	0					0					0				
4	1297	1	0	10	2	40	0	5	1.304	2.074	42.8	89.4	5	0	0	-22	42	0					0					0				
4	1297	1	0	10	2	40	1	5	1.342	2.074	42.4	89.4	5	0	0	-22	42	0					0					0				
8	1298	1	0	10	1	40	0	17	24.561	33.283	-45.706	70.412	3	3.512	0	82.333	109	0					0					0				
8	1298	1	0	10	1	40	1	17	24.561	33.255	-45.706	70.588	3	3.512	0	82.333	109	0					0					0				
8	1298	1	0	10	2	40	0	8	23.534	34.056	-43.125	67.875	2	0	0	84	109	0					0					0				
8	1298	1	0	10	2	40	1	8	23.534	34.024	-43.125	68.25	2	0	0	84	109	0					0					0				
4	1298	1	0	10	1	40	0	10	2.807	1.265	-22.1	41.6	10	7.469	0.699	-65.3	108.6	0					0					0				
4	1298	1	0	10	1	40	1	10	2.821	1.229	-22.2	41.8	10	7.471	0.675	-65.6	108.7	0					0					0				
4	1298	1	0	10	2	40	0	5	2.775	0.548	-22.2	41.6	5	6.481	0.548	-65	108.6	0					0					0				
4	1298	1	0	10	2	40	1	5	2.608	0.548	-22.4	41.6	5	6.481	0.447	-65	108.8	0					0					0				
8	1299	1	0	10	1	40	0	10	0.316	0	26.1	42	10	5.832	1.16	-15.3	60.3	0					0					0				
8	1299	1	0	10	1	40	1	10	0	0	26	42	10	5.574	1.075	-15.2	60.4	0					0					0				
8	1299	1	0	10	2	40	0	5	0.447	0	26.2	42	5	5.495	1.095	-15.2	60.2	0					0					0				
8	1299	1	0	10	2	40	1	5	0	0	26	42	5	5.495	0.894	-15.2	60.4	0					0					0				
4	1299	1	0	10	1	40	0	10	0.994	0.516	31.9	44.4	10	3.213	2.263	-17.1	63.7	0					0					0				
4	1299	1	0	10	1	40	1	10	0.994	0.516	31.9	44.6	10	3.381	2.273	-16.9	63.5	0					0					0				
4	1299	1	0	10	2	40	0	5	1.414	0.548	32	44.4	5	2	1.14	-17	63.6	0					0					0				
4	1299	1	0	10	2	40	1	5	1.14	0.548	31.6	44.4	5	2.168	1.14	-16.8	63.4	0					0					0				
8	1300	1	0	10	1	40	0	10	0.422	0.516	64.2	43.6	0					0					0					0				
8	1300	1	0	10	1	40	1	10	0.422	0.527	64.2	43.5	0					0					0					0				
8	1300	1	0	10	2	40	0	5	0	0.447	64	43.8	0					0					0					0				
8	1300	1	0	10	2	40	1	5	0.447	0.548	64.2	43.4	0					0					0					0				
4	1300	1	0	10	1	40	0	10	0.422	0	67.2	44	0					0					0					0				
4	1300	1	0	10	1	40	1	10	0.422	0	67.2	44	0					0					0					0				
4	1300	1	0	10	2	40	0	5	0	0	67	44	0					0					0					0				
4	1300	1	0	10	2	40	1	5	0	0	67	44	0					0					0					0				
8	1301	1	0	10	1	40	0	10	0.422	0.632	59.2	43.8	0					0					0					0				
8	1301	1	0	10	1	40	1	10	0.471	0.632	59	43.8	0					0					0					0				
8	1301	1	0	10	2	40	0	4	0	0.5	59	43.75	1	0	0	59	45	0					0					0				
8	1301	1	0	10	2	40	1	5	0	0.447	59	43.8	0					0					0					0				
4	1301	1	0	10	1	40	0	10	0.516	0.316	56.4	42.9	0					0					0					0				
4	1301	1	0	10	1	40	1	10	0.483	0.422	56.3	42.8	0					0					0					0				
4	1301	1	0	10	2	40	0	5	0.548	0	56.4	43	0					0					0					0				
4	1301	1	0	10	2	40	1	5	0.447	0.447	56.2	42.8	0					0					0					0				
8	1302	1	0	10	1	40	0	10	0.949	2.359	51.3	47.3	3	1.155	1	33.667	62	0					0					0				
8	1302	1	0	10	1	40	1	10	0.966	2.348	51.4	47.2	2	1.414	1.414	34	62	0					0					0				
8	1302	1	0	10	2	40	0	5	0.707	1.949	51	48.6	1	0	0	35	62	0					0					0				
8	1302	1	0	10	2	40	1	5	0.707	2.074	51	48.4	1	0	0	35	63	0					0					0				
4	1302	1	0	10	1	40	0	10	1.059	1.581	50.3	48.5	7	9.998	0.976	20.571	61.571	0					0					0				
4	1302	1	0	10	1	40	1	10	1.08	1.767	50.5	48.3	7	9.661	0.951	21	61.714	0					0					0				
4	1302	1	0	10	2	40	0	5	0	1.871	50	50	4	9.032	0.577	20.75	61.5	0					0					0				
4	1302	1	0	10	2	40	1	5	0.548	2.191	50.4	49.6	5	9.154	0.548	23.4	61.4	0					0					0				
8	1303	1	0	10	1	40	0	10	1.247	0.738	-39	47.9	8	1.356	2.387	-28.125	75.625	0					0					0				
8	1303	1	0	10	1	40	1	10	1.287	0.667	-38.9	48	7	1.345	2.628	-28.143	76.286	0					0					0				
8	1303	1	0	10	2	40	0	5	1.225	0.707	-39	48	3	1	2.082	-28	74.667	0					0					0				
8	1303	1	0	10	2	40	1	5	1.225	0.837	-39	47.8	5	0.837	1.817	-27.8	75.4	0					0					0				
4	1303	1	0	10	1	40	0	10	2.378	1.197	-26.9	81.1	10	1.43	0.85	-46.6	43.5	0					0					0				
4	1303	1	0	10	1	40	1	10	2.378	1.398	-26.9	81.2	10	1.174	0.85	-46.4	43.5	0					0					0				
4	1303	1	0	10	2	40	0	5	2.074	1.304	-26.6	80.8	5	0.894	0.707	-46.6	43	0					0					0				
4	1303	1	0	10	2	40	1	5	2.074	1.304	-26.6	81.2	5	0.447	0.894	-46.2	43.6	0					0					0				
8	1304	1	0	10	1	40	0	10	6.377	0	-39	150	10	0.422	0	-53.2	44	0					0					0				
8	1304	1	0	10	1	40	1	10	6.42	0.632	-39.1	149.8	10	0.422	0	-53.2	44	0					0					0				
8	1304	1	0	10	2	40	0	5	5.975	0	-38.8	150	5	0	0	-53	44	0					0					0				
8	1304	1	0	10	2	40	1	5	5.975	0.447	-38.8	149.8	5	0	0	-53	44	0					0					0				
4	1304	1	0	10	1	40	0	10	5.934	0	-40.9	150	9	2.728	0.527	-60.778	47.444	0					0					0				
4	1304	1	0	10	1	40	1	10	5.934	0	-40.9	150	9	2.848	0.5	-60.889	47.667	0					0					0				
4	1304	1	0	10	2	40	0	5	5.595	0	-40.6	150	5	1.517	0.447	-60.6	47.2	0					0					0				
4	1304	1	0	10	2	40	1	5	5.595	0	-40.6	150	5	1.517	0.447	-60.6	47.8	0					0					0				
8	1305	1	0	10	1	40	0	7	2.215	0.577	-78.714	85	3	1.528	1	-67.667	85	0					0					0				
8	1305	1	0	10	1	40	1	7	2.215	0.488	-78.714	85.286	3	1.155	0.577	-67.333	85.333	0					0					0				
8	1305	1	0	10	2	40	0	3	1.155	1	-72.667	85	2	1.414	0	-78	85	0					0					0				
8	1305	1	0	10	2	40	1	3	1.155	0.577	-72.667	85.333	2	1.414	0.707	-78	85.5	0					0					0				
4	1305	1	0	10	1	40	0	9	7.172	0.866	-70.778	86	2	67.175	19.092	37.5	70.5	0					0					0				
4	1305	1	0	10	1	40	1	9	7.079	0.866	-70.889	86	1	0	0	86	85	0					0					0				
4	1305	1	0	10	2	40	0	3	1.528	0	-67.333	86	2	2.121	0	-75.5	85	0					0					0				
4	1305	1	0	10	2	40	1	3	1.155	0	-67.667	86	2	2.121	0	-75.5	85	0					0					0				
8	1306	1	0	10	1	40	0	10	0	0	-13	44	8	5.548	0.354	25.75	43.125	0					0					0				
8	1306	1	0	10	1	40	1	10	0	0	-13	44	8	5.617	0.354	25.875	43.125	0					0					0				
8	1306	1	0	10	2	40	0	5	0	0	-13	44	3	6.11	0.577	24.667	43.333	0					0					0				
8	1306	1	0	10	2	40	1	5	0	0	-13	44	4	5.657	0.5	26	43.25	0					0					0				
4	1306	1	0	10	1	40	0	7	4.435	0.378	11	45.857	6	4.848	0.548	-3.5	44.5	0					0					0				
4	1306	1	0	10	1	40	1	10	6.075	0.483	7.7	45.7	3	0.577	0	-7.667	44	0					0					0				
4	1306	1	0	10	2	40	0	3	2	0	12	46	3	4.509	0.577	-0.667	44.667	0					0					0				
4	1306	1	0	10	2	40	1	3	2	0	12	46	3	4.041	0.577	-0.333	45.333	0					0					0				
8	1307	1	0	10	1	40	0	12	12.472	6.426	22.5	51.75	9	6.241	1.581	-49.222	89.333	0					0					0				
8	1307	1	0	10	1	40	1	12	12.472	6.501	22.5	51.583	9	6.078	1.323	-48.778	88.667	0					0					0				
8	1307	1	0	10	2	40	0	7	12.806	6.945	25	53.714	5	6.066	1.643	-48.4	88.2	0					0					0				
8	1307	1	0	10	2	40	1	7	13.196	6.997	24.857	53.429	5	6.221	1.789	-48.2	87.8	0					0					0				
4	1307	1	0	10	1	40	0	10	4.254	0.568	25.1	57.1	7	13.265	3.094	-58.429	96.286	0					0					0				
4	1307	1	0	10	1	40	1	10	4.254	0.471	25.1	57	7	11.335	2.992	-57.143	95.429	0					0					0				
4	1307	1	0	10	2	40	0	5	2.121	0.548	24	56.6	3	3.215	1	-54.333	95	0					0					0				
4	1307	1	0	10	2	40	1	5	2.121	0.548	24	56.6	3	3.215	0.577	-53.333	94.333	0					0					0				
8	1308	1	0	10	1	40	0	10	0	0.422	49	45.2	10	5.376	1.567	1.3	77.3	0					0					0				
8	1308	1	0	10	1	40	1	10	0	0.422	49	45.2	10	5.254	1.476	1.4	77.8	0					0					0				
8	1308	1	0	10	2	40	0	5	0	0	49	45	5	3.209	1.414	-0.6	76	0					0					0				
8	1308	1	0	10	2	40	1	5	0	0	49	45	5	3.701	1.483	-0.2	76.8	0					0					0				
4	1308	1	0	10	1	40	0	10	1.033	0.699	42.2	45.4	8	8.685	3.249	5.5	74.625	0					0					0				
4	1308	1	0	10	1	40	1	10	0.966	0.707	42.4	45.5	8	8.434	2.825	5.375	74.625	0					0					0				
4	1308	1	0	10	2	40	0	5	0.707	0.548	42	45.4	5	5.683	1.095	4.4	73.8	0					0					0				
4	1308	1	0	10	2	40	1	5	0.447	0.548	42.2	45.6	5	5.941	1.342	4.6	74.6	0					0					0				
8	1309	1	0	10	1	40	0	10	0	0	-9	44	0					0					0					0				
8	1309	1	0	10	1	40	1	10	0	0	-9	44	0					0					0					0				
8	1309	1	0	10	2	40	0	5	0	0	-9	44	0					0					0					0				
8	1309	1	0	10	2	40	1	5	0	0	-9	44	0					0					0					0				
4	1309	1	0	10	1	40	0	10	0.316	0	-5.9	45	0					0					0					0				
4	1309	1	0	10	1	40	1	10	0.316	0	-5.9	45	0					0					0					0				
4	1309	1	0	10	2	40	0	5	0	0	-6	45	0					0					0					0				
4	1309	1	0	10	2	40	1	5	0	0	-6	45	0					0					0					0				
4	1310	1	0	10	1	40	0	10	3.921	0.316	-27.6	83.1	10	0.516	0	-55.4	40	0					0					0				
4	1310	1	0	10	1	40	1	10	3.894	0.422	-27.5	83.2	10	0.516	0.316	-55.4	40.1	0					0					0				
4	1310	1	0	10	2	40	0	5	2.51	0	-27.6	83	5	0.447	0	-55.2	40	0					0					0				
4	1310	1	0	10	2	40	1	5	2.51	0	-27.6	83	5	0.548	0	-55.6	40	0					0					0				
8	1311	1	0	10	1	40	0	10	2.424	0.568	33.9	54.9	10	0.516	0.483	-33.6	47.3	0					0					0				
8	1311	1	0	10	1	40	1	10	2.424	0.568	33.9	54.9	10	0.422	0.316	-33.8	47.1	0					0					0				
8	1311	1	0	10	2	40	0	5	1.924	0.447	33.8	54.8	5	0.548	0.548	-33.6	47.4	0					0					0				
8	1311	1	0	10	2	40	1	5	2.074	0.447	33.6	54.8	5	0.447	0	-33.8	47	0					0					0				
4	1311	1	0	10	1	40	0	10	3.018	0.675	35	55.7	10	0.789	0	-32.2	50	0					0					0				
4	1311	1	0	10	1	40	1	10	3.018	0.707	35	55.5	10	0.789	0	-32.2	50	0					0					0				
4	1311	1	0	10	2	40	0	5	3	0.548	35	55.4	5	0.447	0	-32.2	50	0					0					0				
4	1311	1	0	10	2	40	1	5	2.683	0.548	34.8	55.4	5	0.447	0	-32.2	50	0					0					0				
4	1312	1	0	10	1	40	0	10	3.573	0.738	74.9	43.9	1	0	0	46	157	0					0					0				
4	1312	1	0	10	1	40	1	10	3.425	0.738	75.2	43.9	1	0	0	46	156	0					0					0				
4	1312	1	0	10	2	40	0	3	1.155	0.577	72.667	44.333	2	0.707	0	78.5	43	0					0					0				
4	1312	1	0	10	2	40	1	3	1	0	73	44	2	0.707	0	78.5	43	0					0					0				
8	1313	1	0	10	1	40	0	9	2.315	2.598	-68.889	62.667	5	1.673	0.548	-73.6	56.6	0					0					0				
8	1313	1	0	10	1	40	1	11	3.045	2.166	-67.455	63.909	2	1.414	0.707	-74	57.5	0					0					0				
8	1313	1	0	10	2	40	0	5	1.304	1.095	-74.2	57.8	1	0	0	-68	62	0					0					0				
8	1313	1	0	10	2	40	1	4	1.732	1.708	-72.5	59.25	1	0	0	-68	63	0					0					0				
4	1313	1	0	10	1	40	0	12	6.513	2.588	-76.667	62.833	10	5.358	1.874	75.6	55.2	0					0					0				
4	1313	1	0	10	1	40	1	18	6.399	2.479	-71.667	64.167	12	6.753	2.275	76.833	55.583	0					0					0				
4	1313	1	0	10	2	40	0	6	5.431	2.658	75.5	54.333	3	3.512	1	-81.333	60	0					0					0				
4	1313	1	0	10	2	40	1	6	5.529	1.871	-78.167	61.5	5	4.98	2.345	74.6	54	0					0					0				
8	1314	1	0	10	1	40	0	10	0.632	0.527	72.8	52.5	10	3.529	0.949	10.7	91.3	0					0					0				
8	1314	1	0	10	1	40	1	10	0.632	0.422	72.8	52.2	10	3.529	0.675	10.7	91.7	0					0					0				
8	1314	1	0	10	2	40	0	5	0.447	0.548	72.8	52.4	5	3.347	0.548	10.8	91.4	0					0					0				
8	1314	1	0	10	2	40	1	5	0.447	0	72.8	52	5	3.347	0.548	10.8	91.6	0					0					0				
4	1314	1	0	10	1	40	0	10	1.595	0.422	71.9	51.8	1	0	0	8	90	0					0					0				
4	1314	1	0	10	1	40	1	9	0.667	0.667	72.222	51.222	1	0	0	68	50	0					0					0				
4	1314	1	0	10	2	40	0	5	0.894	0.548	71.6	51.6	0					0					0					0				
4	1314	1	0	10	2	40	1	5	0.894	0.548	71.6	51.6	0					0					0					0				
8	1315	1	0	10	1	40	0	15	16.901	0.507	55.733	47.4	4	1.5	0	-80.25	47	0					0					0				
8	1315	1	0	10	1	40	1	16	17.98	0.512	57.688	47.563	4	1.732	0	-80.5	47	0					0					0				
8	1315	1	0	10	2	40	0	8	18.431	0.518	57.625	47.375	2	1.414	0	-80	47	0					0					0				
8	1315	1	0	10	2	40	1	8	18.221	0.463	57.5	47.75	2	1.414	0	-80	47	0					0					0				
4	1315	1	0	10	1	40	0	10	3.748	0.568	78.4	47.1	5	1.581	0.548	41	47.4	0					0					0				
4	1315	1	0	10	1	40	1	10	3.929	0.632	78.9	47.2	3	1	0.577	40	47.667	0					0					0				
4	1315	1	0	10	2	40	0	5	2.28	0.447	77.8	47.2	3	0.577	0.577	40.667	47.333	0					0					0				
4	1315	1	0	10	2	40	1	5	2.302	0.548	78.6	47.4	3	1	0.577	41	47.333	0					0					0				
8	1316	1	0	10	1	40	0	10	0.483	0	66.3	46	10	2.716	0.483	81.6	104.7	0					0					0				
8	1316	1	0	10	1	40	1	10	2.503	0.483	81.6	104.3	10	0.483	0	66.3	46	0					0					0				
8	1316	1	0	10	2	40	0	5	1.517	0.447	81.4	104.8	5	0.447	0	66.2	46	0					0					0				
8	1316	1	0	10	2	40	1	5	1.517	0.548	81.4	104.6	5	0.447	0	66.2	46	0					0					0				
4	1316	1	0	10	1	40	0	10	0.949	0.316	68.3	45.1	7	5.682	0.69	76.429	104.143	0					0					0				
4	1316	1	0	10	1	40	1	10	0.738	0.316	67.9	45.1	7	5.024	0.577	76.286	104	0					0					0				
4	1316	1	0	10	2	40	0	5	0.447	0	68.2	45	4	1.732	0.5	76.5	103.75	0					0					0				
4	1316	1	0	10	2	40	1	5	0.447	0	67.8	45	4	1.732	0.5	76.5	103.75	0					0					0				
8	1318	1	0	10	1	40	0	10	0.422	0	15.2	44	3	5.292	1	-45	103	0					0					0				
8	1318	1	0	10	1	40	1	10	0.422	0	15.2	44	1	0	0	-48	100	0					0					0				
8	1318	1	0	10	2	40	0	5	0.447	0	15.2	44	0					0					0					0				
8	1318	1	0	10	2	40	1	5	0	0	15	44	0					0					0					0				
4	1318	1	0	10	1	40	0	10	1.449	0	18.9	44	8	6.182	1.035	-52.25	109.25	0					0					0				
4	1318	1	0	10	1	40	1	10	1.449	0	18.9	44	7	6.133	0.756	-52.571	108.286	0					0					0				
4	1318	1	0	10	2	40	0	5	1	0	19	44	5	5.148	0.707	-52	110	0					0					0				
4	1318	1	0	10	2	40	1	5	1	0	19	44	5	4.712	0.707	-51.8	109	0					0					0				
4	1322	1	0	10	1	40	0	10	0.919	1.814	48.2	76.2	0					0					0					0				
4	1322	1	0	10	1	40	1	10	1.075	2.211	48.4	76	0					0					0					0				
4	1322	1	0	10	2	40	0	5	0.447	1.643	48.2	75.8	0					0					0					0				
4	1322	1	0	10	2	40	1	5	0.447	1.817	48.2	75.6	0					0					0					0				
8	1324	1	0	10	1	40	0	10	0.949	0	73.3	50	10	1.35	0.422	34.4	43.8	0					0					0				
8	1324	1	0	10	1	40	1	10	0.949	0	73.3	50	10	1.337	0.516	34.7	43.6	0					0					0				
8	1324	1	0	10	2	40	0	5	0.548	0	73.4	50	5	0.548	0.447	34.4	43.8	0					0					0				
8	1324	1	0	10	2	40	1	5	0.548	0	73.4	50	5	0.548	0.548	34.6	43.6	0					0					0				
4	1324	1	0	10	1	40	0	8	5.203	0.354	72.75	50.125	3	46.776	1.732	-55	50	0					0					0				
4	1324	1	0	10	1	40	1	8	6.813	0.535	73.875	50.5	2	1.414	0	-83	51	0					0					0				
4	1324	1	0	10	2	40	0	3	1	0	71	50	2	0	0	75	50	0					0					0				
4	1324	1	0	10	2	40	1	3	1	0	71	50	3	1.155	0.577	75.333	50.667	0					0					0				
8	1326	1	0	10	1	40	0	10	0.316	0.316	-61.1	44.1	0					0					0					0				
8	1326	1	0	10	1	40	1	10	0	0.316	-61	44.1	0					0					0					0				
8	1326	1	0	10	2	40	0	5	0	0.447	-61	44.2	0					0					0					0				
8	1326	1	0	10	2	40	1	5	0	0	-61	44	0					0					0					0				
4	1326	1	0	10	1	40	0	10	2.406	0.949	-29.3	96.7	10	0.699	0	-52.4	43	0					0					0				
4	1326	1	0	10	1	40	1	10	2.486	1.075	-29.2	96.6	10	0.707	0	-52.5	43	0					0					0				
4	1326	1	0	10	2	40	0	5	2.408	0.707	-29.4	97	5	0.548	0	-52.6	43	0					0					0				
4	1326	1	0	10	2	40	1	5	2.408	0.837	-29.4	96.8	5	0.548	0	-52.6	43	0					0					0				
8	1327	1	0	10	1	40	0	10	0.422	0	19.2	42	9	19.994	0	-36.333	97	0					0					0				
8	1327	1	0	10	1	40	1	10	0.422	0.483	19.2	42.7	9	20.037	0	-36.333	97	0					0					0				
8	1327	1	0	10	2	40	0	5	0.447	0	19.2	42	0					0					0					0				
8	1327	1	0	10	2	40	1	5	0.447	0	19.2	43	0					0					0					0				
4	1327	1	0	10	1	40	0	10	0	0	20	43	5	18.754	0.447	-41.2	96.2	0					0					0				
4	1327	1	0	10	1	40	1	10	0	0	20	43	4	20.271	0.5	-38.25	96.25	0					0					0				
4	1327	1	0	10	2	40	0	5	0	0	20	43	1	0	0	-49	96	0					0					0				
4	1327	1	0	10	2	40	1	5	0	0	20	43	0					0					0					0				
8	1328	1	0	10	1	40	0	10	3.957	0.966	58.9	96.4	10	0	0	5	47	0					0					0				
8	1328	1	0	10	1	40	1	10	4.022	0.843	59.2	96.6	10	0	0	5	47	0					0					0				
8	1328	1	0	10	2	40	0	5	3.937	0.548	59	96.4	5	0	0	5	47	0					0					0				
8	1328	1	0	10	2	40	1	5	3.937	0.548	59	96.6	5	0	0	5	47	0					0					0				
4	1328	1	0	10	1	40	0	10	5.322	1.524	62.1	101.9	10	0.516	0	2.6	48	0					0					0				
4	1328	1	0	10	1	40	1	10	5.42	1.418	62.4	101.3	10	0.516	0.316	2.6	48.1	0					0					0				
4	1328	1	0	10	2	40	0	5	4.604	1.517	62.2	101.6	5	0.548	0	2.6	48	0					0					0				
4	1328	1	0	10	2	40	1	5	4.722	1.304	62.6	101.2	5	0.548	0	2.6	48	0					0					0				
8	1331	1	0	10	1	40	0	10	0.527	0.527	-31.5	41.5	9	8.81	0.601	-9.111	163.111	0					0					0				
8	1331	1	0	10	1	40	1	10	0.527	0.527	-31.5	41.5	8	9.418	0.535	-9.125	163	0					0					0				
8	1331	1	0	10	2	40	0	5	0.447	0.548	-31.8	41.4	4	2.986	0.577	-6.25	163.5	0					0					0				
8	1331	1	0	10	2	40	1	5	0.447	0.548	-31.8	41.4	4	2.986	0.957	-6.25	163.25	0					0					0				
4	1331	1	0	10	1	40	0	10	9.252	0.471	-8.6	163	10	1.054	1.135	-28	41.8	0					0					0				
4	1331	1	0	10	1	40	1	10	9.252	0.471	-8.6	163	10	0.943	1.135	-28	41.8	0					0					0				
4	1331	1	0	10	2	40	0	5	5.857	0.447	-8.4	163.2	5	0.894	0.837	-28.4	41.8	0					0					0				
